tramite_tipo;ID_Denuncia;tramite_fecha;fecha_inscripcion_inicial;registro_seccional_codigo;registro_seccional_descripcion;registro_seccional_provincia;automotor_origen;automotor_anio_modelo;automotor_tipo_codigo;automotor_tipo_descripcion;automotor_marca_codigo;automotor_marca_descripcion;automotor_modelo_codigo;automotor_modelo_descripcion;automotor_uso_codigo;automotor_uso_descripcion;titular_tipo_persona;titular_domicilio_localidad;titular_domicilio_provincia;titular_genero;titular_anio_nacimiento;titular_pais_nacimiento;titular_porcentaje_titularidad;titular_domicilio_provincia_id;titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO;DEN-4919;23/1/2024;5/8/2010;21017;RUFINO;Santa Fe;Importado;2010;2;SEDAN;024;CHEVROLET;483;AVEO LT 1.6N MT;1;Privado;Física;SAN GREGORIO;SANTA FE;Femenino;1989;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-6878;2/1/2024;4/3/2005;1280;ESCOBAR;Buenos Aires;Importado;2005;2;SEDAN;136;VOLKSWAGEN;226;PASSAT 1.8T;1;Privado;Física;MASCHWITZ;BUENOS AIRES;Masculino;1973;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5802;10/1/2024;21/2/2008;1281;BERISSO;Buenos Aires;Importado;2008;2;SEDAN;136;VOLKSWAGEN;375;VOLKSWAGEN VENTO 2.0T FSI;1;Privado;Física;BERISSO;BUENOS AIRES;No identificado;1992;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5173;17/1/2024;18/11/2009;21015;ROSARIO;Santa Fe;Protocolo 21;2009;2;SEDAN;044;FIAT;684;LINEA 1.9 16V;1;Privado;Física;ROSARIO;SANTA FE;Femenino;1992;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-4331;29/1/2024;21/3/2012;1274;SAN CLEMENTE DEL TUYU;Buenos Aires;Protocolo 21;2012;2;SEDAN;024;CHEVROLET;537;CLASSIC 1.4 N LS;1;Privado;Física;SANTA TERESITA;BUENOS AIRES;No identificado;1982;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9937;30/1/2024;15/11/1996;1295;EZEIZA;Buenos Aires;Protocolo 21;1996;2;SEDAN;024;CHEVROLET;093;CORSA GLS 1.6 M.P.F.I.;1;Privado;Física;LA UNIÓN;BUENOS AIRES;Femenino;1986;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5793;23/1/2024;14/3/2008;1291;CAMPANA;Buenos Aires;Importado;2008;2;SEDAN;136;VOLKSWAGEN;375;VOLKSWAGEN VENTO 2.0T FSI;1;Privado;Física;RÍO LUJÁN;BUENOS AIRES;No identificado;1995;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4751;24/1/2024;21/1/2011;1291;CAMPANA;Buenos Aires;Protocolo 21;2011;2;SEDAN;024;CHEVROLET;453;CORSA II 1.8L 4P GL AA+DIR GAS;1;Privado;Física;CAMPANA;BUENOS AIRES;No identificado;1999;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5644;19/1/2024;6/8/2008;4037;CORDOBA;Córdoba;Protocolo 21;2008;2;SEDAN;024;CHEVROLET;453;CORSA II 1.8L 4P GL AA+DIR GAS;1;Privado;Física;CORDOBA;CORDOBA;Femenino;1966;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-3604;31/1/2024;20/3/2014;1296;MAR DEL PLATA;Buenos Aires;Protocolo 21;2014;2;SEDAN;104;PEUGEOT;672;207 COMPACT ACTIVE 1.4 N;1;Privado;Física;MAR DEL PLATA;BUENOS AIRES;Masculino;1979;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4423;15/1/2024;6/12/2011;4038;CORDOBA;Córdoba;Importado;2011;2;SEDAN;024;CHEVROLET;531;CRUZE 1.8 LT A/T;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1995;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-6396;15/1/2024;12/7/2006;1293;PILAR;Buenos Aires;Importado;2006;2;SEDAN;136;VOLKSWAGEN;282;BORA TDI;1;Privado;Física;ZELAYA;BUENOS AIRES;Masculino;1985;PARAGUAY;100;6;PRY
DENUNCIA DE ROBO O HURTO;DEN-4816;22/1/2024;15/11/2010;4032;VILLA DOLORES;Córdoba;Importado;2010;2;SEDAN;024;CHEVROLET;482;AVEO LS 1.6N MT;1;Privado;Física;VILLA DE LAS ROSAS;CORDOBA;Femenino;1978;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4145;3/1/2024;28/8/2012;1295;EZEIZA;Buenos Aires;Protocolo 21;2012;2;SEDAN;136;VOLKSWAGEN;426;VOYAGE 1.6;1;Privado;Física;T. SUAREZ-EZEIZA;BUENOS AIRES;No identificado;1980;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-2491;16/1/2024;22/3/2017;2040;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2017;2;SEDAN;136;VOLKSWAGEN;578;VOYAGE 1.6 MSI;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1972;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-6386;31/1/2024;7/8/2006;4041;CORDOBA;Córdoba;Importado;2006;2;SEDAN;136;VOLKSWAGEN;356;PASSAT 2.0 TDI;1;Privado;Física;CÓRDOBA;CORDOBA;Masculino;1983;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-7506;11/1/2024;24/6/2003;4044;CORDOBA;Córdoba;Protocolo 21;2003;2;SEDAN;044;FIAT;556;SIENA ELX 16V;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1993;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5351;26/1/2024;2/6/2009;1295;EZEIZA;Buenos Aires;Protocolo 21;2009;2;SEDAN;130;TOYOTA;707;COROLLA SE-G 1.8 A/T;1;Privado;Física;LA UNION;BUENOS AIRES;No identificado;1976;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-7671;16/1/2024;15/1/2003;1295;EZEIZA;Buenos Aires;Protocolo 21;2003;2;SEDAN;044;FIAT;558;SIENA EX FIRE 16V;1;Privado;Física;TRISTÁN SUÁREZ;BUENOS AIRES;No identificado;1982;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5966;25/1/2024;25/9/2007;1295;EZEIZA;Buenos Aires;Protocolo 21;2007;2;SEDAN;055;HONDA;B30;CIVIC LXS;1;Privado;Física;CARLOS SPEGAZZINI;BUENOS AIRES;No identificado;1988;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4836;22/1/2024;26/10/2010;4041;CORDOBA;Córdoba;Importado;2010;2;SEDAN;136;VOLKSWAGEN;282;BORA TDI;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1992;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-2115;26/1/2024;12/4/2018;4042;CORDOBA;Córdoba;Protocolo 21;2018;2;SEDAN;130;TOYOTA;912;ETIOS XLS 1.5 6M/T;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1985;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-7049;31/1/2024;13/10/2004;1295;EZEIZA;Buenos Aires;Protocolo 21;2004;2;SEDAN;044;FIAT;600;SIENA FIRE 1242 MPI 16V;1;Privado;Física;LA UNION;BUENOS AIRES;No identificado;1980;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3669;24/1/2024;7/1/2014;2041;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2014;2;SEDAN;047;FORD;A40;FIESTA 1.6L SE PLUS;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1994;ARGENTINA;70;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-10893;25/1/2024;30/3/1994;4055;CORDOBA;Córdoba;Importado;1993;2;SEDAN;112;RENAULT;019;19RT 1794 C.C.;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1986;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4000;22/1/2024;8/2/2013;4035;CORDOBA;Córdoba;Importado;2013;2;SEDAN;136;VOLKSWAGEN;285;BORA 2.0;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1984;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4684;24/1/2024;29/3/2011;4035;CORDOBA;Córdoba;Protocolo 21;2011;2;SEDAN;024;CHEVROLET;536;CLASSIC AA+DIR 1.4 N LS;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1995;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-6589;17/1/2024;2/1/2006;4053;CORDOBA;Córdoba;Protocolo 21;2006;2;SEDAN;130;TOYOTA;469;COROLLA 1.8 SE G;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1981;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5934;22/1/2024;24/10/2007;2038;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2007;2;SEDAN;136;VOLKSWAGEN;375;VOLKSWAGEN VENTO 2.0T FSI;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1996;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-2374;9/1/2024;10/7/2017;1289;QUILMES;Buenos Aires;Protocolo 21;2017;2;SEDAN;024;CHEVROLET;705;PRISMA JOY 4P 1.4 N LS MT;1;Privado;Física;EZPELETA;BUENOS AIRES;No identificado;1990;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-8951;31/1/2024;30/7/1999;4035;CORDOBA;Córdoba;Importado;1999;2;SEDAN;104;PEUGEOT;210;406 ST;1;Privado;Física;Bº SAN VICENTE CAPITAL CORDOBA;CORDOBA;Masculino;1975;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5847;31/1/2024;28/1/2008;2038;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2008;2;SEDAN;136;VOLKSWAGEN;365;VOLKSWAGEN VENTO 2.5;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;2000;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-9433;23/1/2024;27/3/1998;4050;RIO SEGUNDO;Córdoba;Importado;1998;2;SEDAN;031;DAEWOO;111;NUBIRA 1.5 DOHC;1;Privado;Física;MANFREDI;CORDOBA;Femenino;1951;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4524;17/1/2024;29/8/2011;4045;CORDOBA;Córdoba;Protocolo 21;2011;2;SEDAN;136;VOLKSWAGEN;426;VOYAGE 1.6;1;Privado;Física;CORDOBA;CORDOBA;Femenino;1965;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4549;4/1/2024;22/7/2011;21013;ROSARIO;Santa Fe;Protocolo 21;2011;2;SEDAN;136;VOLKSWAGEN;426;VOYAGE 1.6;1;Privado;Física;ROSARIO;SANTA FE;Masculino;1963;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-1468;22/1/2024;15/1/2020;1290;LA MATANZA;Buenos Aires;Protocolo 21;2019;2;SEDAN;136;VOLKSWAGEN;646;VIRTUS HIGHLINE 1.6 MSI 110CV;1;Privado;Física;SAN JUSTO;BUENOS AIRES;Femenino;1983;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6139;16/1/2024;27/3/2007;2041;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2007;2;SEDAN;044;FIAT;659;SIENA 1.4 FIRE;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1957;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-7147;16/1/2024;22/6/2004;1290;LA MATANZA;Buenos Aires;Protocolo 21;2004;2;SEDAN;044;FIAT;558;SIENA EX FIRE 16V;1;Privado;Física;GREGORIO DE LAFERRERE;BUENOS AIRES;Masculino;1949;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4143;4/1/2024;31/8/2012;2015;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2012;2;SEDAN;047;FORD;764;FIESTA MAX 1.6L AMBIENTE MP3;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;2001;PARAGUAY;100;2;PRY
DENUNCIA DE ROBO O HURTO;DEN-4482;12/1/2024;5/10/2011;2055;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2011;2;SEDAN;136;VOLKSWAGEN;447;VOYAGE 1.6I MOTION;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1976;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-2668;19/1/2024;29/9/2016;4007;CORDOBA;Córdoba;Protocolo 21;2016;2;SEDAN;130;TOYOTA;912;ETIOS XLS 1.5 6M/T;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1954;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-1992;9/1/2024;27/7/2018;1290;LA MATANZA;Buenos Aires;Protocolo 21;2018;2;SEDAN;024;CHEVROLET;704;PRISMA JOY 4P 1.4 N LS MT +;1;Privado;Física;SAN JUSTO;BUENOS AIRES;No identificado;1987;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5709;5/1/2024;19/5/2008;4078;CORDOBA;Córdoba;Importado;2008;2;SEDAN;136;VOLKSWAGEN;282;BORA TDI;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1977;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5808;8/1/2024;13/2/2008;4082;VILLA ALLENDE;Córdoba;Importado;2008;2;SEDAN;136;VOLKSWAGEN;282;BORA TDI;1;Privado;Física;MENDIOLAZA;CORDOBA;No identificado;1986;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5593;4/1/2024;11/9/2008;4079;JESUS MARIA;Córdoba;Protocolo 21;2008;2;SEDAN;047;FORD;764;FIESTA MAX 1.6L AMBIENTE MP3;1;Privado;Física;MALVINAS ARGENTINAS;CORDOBA;No identificado;1982;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4738;9/1/2024;19/1/2011;21032;ROSARIO;Santa Fe;Importado;2011;2;SEDAN;102;NISSAN;597;SENTRA ACENTA 6MT;1;Privado;Física;ROSARIO;SANTA FE;Masculino;1974;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-3658;23/1/2024;17/1/2014;1316;JOSE C. PAZ;Buenos Aires;Importado;2014;2;SEDAN;024;CHEVROLET;572;AVEO G3 LS 1.6N M/T;1;Privado;Física;JOSE C.PAZ;BUENOS AIRES;Femenino;1979;ARGENTINA;50;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6379;26/1/2024;9/8/2006;4078;CORDOBA;Córdoba;Importado;2006;2;SEDAN;136;VOLKSWAGEN;285;BORA 2.0;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1984;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5036;19/1/2024;6/4/2010;1316;JOSE C. PAZ;Buenos Aires;Importado;2010;2;SEDAN;011;AUDI;146;A4 1.8 T FSI;1;Privado;Física;JOSE C PAZ;BUENOS AIRES;Masculino;1999;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3460;18/1/2024;29/7/2014;1266;MALVINAS ARGENTINAS;Buenos Aires;Importado;2014;2;SEDAN;024;CHEVROLET;530;CRUZE 1.8 LTZ A/T;1;Privado;Física;MALVINAS ARGENTINAS;BUENOS AIRES;No identificado;1969;ARGENTINA;50;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4243;2/1/2024;21/5/2012;1269;LA MATANZA;Buenos Aires;Protocolo 21;2012;2;SEDAN;055;HONDA;B31;CIVIC EXS;1;Privado;Física;VILLA CELINA;BUENOS AIRES;Masculino;1968;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-2679;16/1/2024;15/9/2016;1316;JOSE C. PAZ;Buenos Aires;Protocolo 21;2016;2;SEDAN;044;FIAT;841;SIENA EL 1.4;1;Privado;Física;JOSE C.PAZ;BUENOS AIRES;Femenino;1982;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4514;4/1/2024;26/8/2011;1266;MALVINAS ARGENTINAS;Buenos Aires;Protocolo 21;2011;2;SEDAN;024;CHEVROLET;536;CLASSIC AA+DIR 1.4 N LS;1;Privado;Física;MALVINAS ARGENTINAS;BUENOS AIRES;No identificado;1981;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6055;25/1/2024;28/6/2007;4068;COSQUIN;Córdoba;Importado;2007;2;SEDAN;136;VOLKSWAGEN;282;BORA TDI;1;Privado;Física;SAN ROQUE;CORDOBA;Masculino;2004;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-3848;10/1/2024;28/6/2013;17004;SALTA;Salta;Protocolo 21;2013;2;SEDAN;136;VOLKSWAGEN;496;VOYAGE 1.6 GP;1;Privado;Física;Bº CASTAÑARES GRUPO 111 - SALTA;SALTA;Masculino;1978;ARGENTINA;100;66;ARG
DENUNCIA DE ROBO O HURTO;DEN-6158;29/1/2024;21/3/2007;1266;MALVINAS ARGENTINAS;Buenos Aires;Protocolo 21;2007;2;SEDAN;055;HONDA;B31;CIVIC EXS;1;Privado;Física;TORTUGUITAS;BUENOS AIRES;Masculino;1998;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6062;30/1/2024;26/6/2007;4077;CORDOBA;Córdoba;Protocolo 21;2007;2;SEDAN;047;FORD;766;FIESTA MAX 1.6 AMBIENTE PLUS MP3;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1980;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-6873;3/1/2024;10/3/2005;1269;LA MATANZA;Buenos Aires;Protocolo 21;2005;2;SEDAN;044;FIAT;605;SIENA HLX 1.8MPI 8V;1;Privado;Física;TORRE 1 - VILLA MADERO;BUENOS AIRES;Masculino;1980;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9512;30/1/2024;14/1/1998;21042;ROSARIO;Santa Fe;Importado;1998;2;SEDAN;121;SEAT;102;CORDOBA 1.9 TDI SXE;1;Privado;Física;ROSARIO;SANTA FE;Femenino;1987;ARGENTINA;100;82;ARG
DENUNCIA DE ROBO O HURTO;DEN-5410;17/1/2024;26/3/2009;1316;JOSE C. PAZ;Buenos Aires;Importado;2009;2;SEDAN;024;CHEVROLET;482;AVEO LS 1.6N MT;1;Privado;Física;JOSE C PAZ;BUENOS AIRES;Femenino;1986;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4376;31/1/2024;7/2/2012;2089;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2012;2;SEDAN;024;CHEVROLET;482;AVEO LS 1.6N MT;2;Público;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1954;URUGUAY;100;2;URY
DENUNCIA DE ROBO O HURTO;DEN-1835;12/1/2024;3/1/2019;1264;ADROGUE;Buenos Aires;Protocolo 21;2019;2;SEDAN;047;FORD;B45;KA SEDAN SEL;1;Privado;Física;LONGCHAMPS;BUENOS AIRES;Masculino;1975;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-10590;16/1/2024;18/1/1995;1264;ADROGUE;Buenos Aires;Importado;1995;2;SEDAN;104;PEUGEOT;053;405 GLDT SILLAGE;1;Privado;Física;GLEW;BUENOS AIRES;Femenino;1996;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-2731;18/1/2024;27/7/2016;1319;LA MATANZA;Buenos Aires;Protocolo 21;2016;2;SEDAN;024;CHEVROLET;646;PRISMA 1.4 N LTZ A/T;1;Privado;Física;GONZALEZ CATAN;BUENOS AIRES;Masculino;1981;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3698;18/1/2024;3/12/2013;1264;ADROGUE;Buenos Aires;Protocolo 21;2013;2;SEDAN;024;CHEVROLET;615;PRISMA 1.4 N LTZ;1;Privado;Física;GLEW;BUENOS AIRES;Femenino;1970;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4002;23/1/2024;7/2/2013;16013;CIPOLLETTI;Río Negro;Importado;2013;2;SEDAN;024;CHEVROLET;571;SONIC 1.6 LT M/T;1;Privado;Física;GENERAL FERNANDEZ ORO;RIO NEGRO;Masculino;1964;ARGENTINA;50;62;ARG
DENUNCIA DE ROBO O HURTO;DEN-2943;11/1/2024;21/12/2015;1319;LA MATANZA;Buenos Aires;Protocolo 21;2015;2;SEDAN;112;RENAULT;986;NUEVO LOGAN PRIVILEGE 1.6 16V;1;Privado;Física;VILLA LUZURIAGA;BUENOS AIRES;Masculino;2005;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-6403;30/1/2024;20/7/2006;1316;JOSE C. PAZ;Buenos Aires;Importado;2007;2;SEDAN;104;PEUGEOT;512;407 ST SPORT HDI;1;Privado;Física;JOSÉ C. PAZ;BUENOS AIRES;No identificado;1992;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-5579;26/1/2024;17/10/2008;4086;CORDOBA;Córdoba;Protocolo 21;2008;2;SEDAN;044;FIAT;659;SIENA 1.4 FIRE;1;Privado;Física;CORDOBA;CORDOBA;Femenino;1969;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-2704;26/1/2024;31/8/2016;2095;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2016;2;SEDAN;024;CHEVROLET;614;PRISMA 1.4 N LT;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1973;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-5263;8/1/2024;11/8/2009;1265;PILAR;Buenos Aires;Importado;2009;2;SEDAN;136;VOLKSWAGEN;285;BORA 2.0;1;Privado;Física;LA LONJA;BUENOS AIRES;No identificado;1993;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4944;31/1/2024;19/7/2010;2090;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2010;2;SEDAN;055;HONDA;C29;CITY LX M/T;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Femenino;1965;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-622;10/1/2024;28/4/2022;1317;ADROGUE;Buenos Aires;Protocolo 21;2022;2;SEDAN;024;CHEVROLET;760;ONIX PLUS 1.4 MT JOY;1;Privado;Física;LONGCHAMPS;BUENOS AIRES;Masculino;1964;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4010;8/1/2024;15/1/2013;1317;ADROGUE;Buenos Aires;Importado;2013;2;SEDAN;104;PEUGEOT;675;508 FELINE N TIP;1;Privado;Física;GLEW;BUENOS AIRES;Masculino;1953;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-1363;15/1/2024;22/4/2020;2092;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Protocolo 21;2020;2;SEDAN;024;CHEVROLET;771;ONIX PLUS 1.0T MT PREMIER;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1955;ARGENTINA;25;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-5756;3/1/2024;31/3/2008;1266;MALVINAS ARGENTINAS;Buenos Aires;Protocolo 21;2008;2;SEDAN;024;CHEVROLET;458;CORSA II 4P CD GAS 1.8;1;Privado;Física;TORTUGUITAS;BUENOS AIRES;Femenino;1989;ARGENTINA;50;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-615;4/1/2024;29/4/2022;1266;MALVINAS ARGENTINAS;Buenos Aires;Protocolo 21;2022;2;SEDAN;024;CHEVROLET;760;ONIX PLUS 1.4 MT JOY;1;Privado;Física;TORTUGUITAS;BUENOS AIRES;Masculino;1977;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-3453;10/1/2024;28/7/2014;13029;MENDOZA;Mendoza;Protocolo 21;2014;2;SEDAN;024;CHEVROLET;614;PRISMA 1.4 N LT;2;Público;Física;EL RESGUARDO;MENDOZA;Masculino;1999;ARGENTINA;100;50;ARG
DENUNCIA DE ROBO O HURTO;DEN-5275;30/1/2024;21/8/2009;4086;CORDOBA;Córdoba;Protocolo 21;2009;2;SEDAN;044;FIAT;605;SIENA HLX 1.8MPI 8V;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1988;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-4789;5/1/2024;25/11/2010;1270;TIGRE;Buenos Aires;Protocolo 21;2010;2;SEDAN;136;VOLKSWAGEN;426;VOYAGE 1.6;1;Privado;Física;BENAVIDEZ;BUENOS AIRES;No identificado;1988;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-4719;23/1/2024;21/2/2011;1271;JOSE C. PAZ;Buenos Aires;Importado;2011;2;SEDAN;024;CHEVROLET;483;AVEO LT 1.6N MT;1;Privado;Física;JOSÉ C. PAZ;BUENOS AIRES;Masculino;1979;PARAGUAY;100;6;PRY
DENUNCIA DE ROBO O HURTO;DEN-5402;10/1/2024;27/3/2009;2099;CAPITAL FEDERAL;Ciudad Autónoma de Bs.As.;Importado;2009;2;SEDAN;104;PEUGEOT;548;407 SV SPORT HDI;1;Privado;Física;C.AUTONOMA DE BS.AS;C.AUTONOMA DE BS.AS;Masculino;1983;ARGENTINA;100;2;ARG
DENUNCIA DE ROBO O HURTO;DEN-2691;5/1/2024;23/8/2016;1311;LA MATANZA;Buenos Aires;Protocolo 21;2016;2;SEDAN;136;VOLKSWAGEN;578;VOYAGE 1.6 MSI;1;Privado;Física;C EVITA;BUENOS AIRES;Femenino;1983;ARGENTINA;100;6;ARG
DENUNCIA DE ROBO O HURTO;DEN-9091;31/1/2024;12/3/1999;1271;JOSE C. PAZ;Buenos Aires;Importado;1999;2;SEDAN;055;HONDA;005;CIVIC LX;1;Privado;Física;JOSE C. PAZ;BUENOS AIRES;No identificado;1976;PARAGUAY;100;6;PRY
DENUNCIA DE ROBO O HURTO;DEN-281;19/1/2024;13/4/2023;4074;CORDOBA;Córdoba;Protocolo 21;2023;2;SEDAN;130;TOYOTA;908;ETIOS X 1.5 6M/T;1;Privado;Física;CORDOBA;CORDOBA;Masculino;1974;ARGENTINA;100;14;ARG
DENUNCIA DE ROBO O HURTO;DEN-5701;26/1/2024;17/6/2008;13028;MENDOZA;Mendoza;Protocolo 21;2008;2;SEDAN;055;HONDA;B31;CIVIC EXS;1;Privado;Física;6° SECCION RESIDENCIAL NORTE;MENDOZA;Femenino;1984;ARGENTINA;100;50;ARG
